symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
NVDA,2016-11-30 00:00:00+00:00,92.2,94.16,92.1,92.2,11012545,91.0511996798,92.9867783281,90.9524456671,91.0511996798,11012545,0.0,1.0
NVDA,2016-12-01 00:00:00+00:00,87.64,92.17,84.77,92.1,25888074,86.5480167021,91.021573476,83.7137765386,90.9524456671,25888074,0.0,1.0
NVDA,2016-12-02 00:00:00+00:00,88.45,88.8,85.12,86.86,11957300,87.3479242047,87.6935632491,84.0594155829,85.7777354033,11957300,0.0,1.0
NVDA,2016-12-05 00:00:00+00:00,91.88,92.61,89.0,89.99,15057125,90.7351868393,91.4560911317,87.8910712744,88.8687359998,15057125,0.0,1.0
NVDA,2016-12-06 00:00:00+00:00,93.39,93.73,91.57,92.21,12469875,92.2263724305,92.5621360736,90.4290494,91.0610750811,12469875,0.0,1.0
NVDA,2016-12-07 00:00:00+00:00,95.07,95.3,92.1,92.84,12020093,93.8854398434,94.1125740725,90.9524456671,91.6832253609,12020093,0.0,1.0
NVDA,2016-12-08 00:00:00+00:00,93.48,96.62,93.0531,95.19,9538602,92.3152510419,95.4161270397,91.8936701619,94.0039446586,9538602,0.0,1.0
NVDA,2016-12-09 00:00:00+00:00,91.82,94.27,90.71,94.2,9557799,90.6759344316,93.095407742,89.579764891,93.0262799331,9557799,0.0,1.0
NVDA,2016-12-12 00:00:00+00:00,89.59,89.95,87.54,89.85,15033300,88.4737199492,88.8292343948,86.4492626895,88.7304803821,15033300,0.0,1.0
NVDA,2016-12-13 00:00:00+00:00,91.17,92.29,90.05,90.09,9694874,90.0340333493,91.1400782912,88.9279884074,88.9674900125,9694874,0.0,1.0
NVDA,2016-12-14 00:00:00+00:00,96.45,97.11,91.57,92.54,24599538,95.2482452182,95.9000217018,90.4290494,91.3869633229,24599538,0.0,1.0
NVDA,2016-12-15 00:00:00+00:00,98.71,99.94,96.6,96.9,18663653,97.4800859045,98.6947602603,95.3963762372,95.6926382752,18663653,0.0,1.0
NVDA,2016-12-16 00:00:00+00:00,100.41,100.7,97.726,99.83,27238183,99.1589041198,99.4452907566,96.5083464198,98.5861308463,27238183,0.0,1.0
NVDA,2016-12-19 00:00:00+00:00,101.63,102.4499,99.0,99.7,18616431,100.3637030744,101.1733872242,97.7664725412,98.4577506299,18616431,0.0,1.0
NVDA,2016-12-20 00:00:00+00:00,105.17,106.13,104.12,104.58,21201433,103.8595951228,104.8076336444,102.8226779898,103.2769464481,21201433,0.0,1.0
NVDA,2016-12-21 00:00:00+00:00,105.83,105.95,103.71,105.64,14403361,104.5113716064,104.6298764216,102.4177865379,104.3237389824,14403361,0.0,1.0
NVDA,2016-12-22 00:00:00+00:00,107.11,108.87,106.53,106.82,17965259,105.7754229686,107.5134935915,105.2026496951,105.4890363318,17965259,0.0,1.0
NVDA,2016-12-23 00:00:00+00:00,109.78,109.835,106.27,106.38,16192331,108.4121551068,108.4664698138,104.9458892622,105.0545186761,16192331,0.0,1.0
NVDA,2016-12-27 00:00:00+00:00,117.32,117.36,111.22,112.06,29856842,115.858207662,115.897709267,109.8342128892,110.6637465956,29856842,0.0,1.0
NVDA,2016-12-28 00:00:00+00:00,109.25,119.93,108.69,119.6,57394116,107.8887588397,118.4356873926,107.3357363687,118.1097991508,57394116,0.0,1.0
NVDA,2016-12-29 00:00:00+00:00,111.43,111.49,102.8,104.9,54384182,110.0415963158,110.1008487234,101.5191250226,103.5929592886,54384182,0.0,1.0
NVDA,2016-12-30 00:00:00+00:00,106.74,111.92,106.3,111.35,30323259,105.4100331217,110.5254909779,104.975515466,109.9625931057,30323259,0.0,1.0
NVDA,2017-01-03 00:00:00+00:00,102.01,106.37,99.38,104.4,37549876,100.7389683225,105.0446432748,98.1417377893,103.0991892253,37549876,0.0,1.0
NVDA,2017-01-04 00:00:00+00:00,104.39,105.5,101.53,103.4,29980506,103.089313824,104.1854833646,100.2649490617,102.1116490986,29980506,0.0,1.0
NVDA,2017-01-05 00:00:00+00:00,101.74,105.82,101.05,104.53,24607382,100.4723324883,104.5014962052,99.7909298009,103.2275694417,24607382,0.0,1.0
NVDA,2017-01-06 00:00:00+00:00,103.1,104.25,101.2,102.85,20571416,101.8153870606,102.9510582063,99.9390608199,101.5685020289,20571416,0.0,1.0
NVDA,2017-01-09 00:00:00+00:00,107.28,108.0,103.5,103.5,22906225,105.9433047901,106.6543336813,102.2104031113,102.2104031113,22906225,0.0,1.0
NVDA,2017-01-10 00:00:00+00:00,106.47,109.19,105.63,107.81,22022969,105.1433972875,107.8295064321,104.3138635811,106.4667010572,22022969,0.0,1.0
NVDA,2017-01-11 00:00:00+00:00,105.16,106.2,104.15,106.0,13141588,103.8497197215,104.8767614533,102.8523041936,104.679253428,13141588,0.0,1.0
NVDA,2017-01-12 00:00:00+00:00,103.44,104.7,101.62,104.23,15640414,102.1511507037,103.3954512633,100.3538276731,102.9313074037,15640414,0.0,1.0
NVDA,2017-01-13 00:00:00+00:00,103.43,105.0,103.06,103.6,11445543,102.1412753024,103.6917133013,101.7758854555,102.3091571239,11445543,0.0,1.0
NVDA,2017-01-17 00:00:00+00:00,101.11,103.2,100.57,103.0,14515259,99.8501822085,101.9141410733,99.3169105401,101.7166330479,14515259,0.0,1.0
NVDA,2017-01-18 00:00:00+00:00,102.95,103.23,99.11,100.24,16360615,101.6672560416,101.9437672771,97.8751019551,98.9910222983,16360615,0.0,1.0
NVDA,2017-01-19 00:00:00+00:00,105.16,106.46,102.98,103.07,16121778,103.8497197215,105.1335218862,101.6968822454,101.7857608568,16121778,0.0,1.0
NVDA,2017-01-20 00:00:00+00:00,104.01,106.8,103.12,106.08,12300557,102.7140485759,105.4692855293,101.8351378631,104.7582566381,12300557,0.0,1.0
NVDA,2017-01-23 00:00:00+00:00,105.09,105.9,103.7,103.8,9247639,103.7805919127,104.5804994153,102.4079111366,102.5066651493,9247639,0.0,1.0
NVDA,2017-01-24 00:00:00+00:00,107.33,107.58,104.9,105.5,10701271,105.9926817964,106.2395668281,103.5929592886,104.1854833646,10701271,0.0,1.0
NVDA,2017-01-25 00:00:00+00:00,107.79,109.3,106.3346,109.05,13084499,106.4469502547,107.938135846,105.0096843543,107.6912508143,13084499,0.0,1.0
NVDA,2017-01-26 00:00:00+00:00,109.65,109.95,106.7,107.9,11469970,108.2837748903,108.5800369283,105.3705315166,106.5555796686,11469970,0.0,1.0
NVDA,2017-01-27 00:00:00+00:00,111.77,111.89,108.85,109.93,11799929,110.3773599589,110.4958647741,107.493742789,108.5602861258,11799929,0.0,1.0
NVDA,2017-01-30 00:00:00+00:00,110.02,111.01,107.9106,110.92,12400084,108.6491647372,109.6268294626,106.566047594,109.5379508512,12400084,0.0,1.0
NVDA,2017-01-31 00:00:00+00:00,109.18,110.05,108.2,108.95,9068865,107.8196310308,108.678790941,106.8518417066,107.5924968017,9068865,0.0,1.0
NVDA,2017-02-01 00:00:00+00:00,113.95,114.12,109.86,110.58,14750082,112.5301974351,112.6980792566,108.4911583169,109.2021872081,14750082,0.0,1.0
NVDA,2017-02-02 00:00:00+00:00,115.39,115.74,112.06,113.3,12081040,113.9522552175,114.2978942618,110.6637465956,111.8882963527,12081040,0.0,1.0
NVDA,2017-02-03 00:00:00+00:00,114.38,115.9,113.9,115.45,9318633,112.9548396895,114.4559006821,112.4808204287,114.0115076251,9318633,0.0,1.0
NVDA,2017-02-06 00:00:00+00:00,117.31,117.3261,114.0,114.0,12669205,115.8483322607,115.8642316567,112.5795744414,112.5795744414,12669205,0.0,1.0
NVDA,2017-02-07 00:00:00+00:00,119.13,120.92,117.9,118.7,18655567,117.6456552912,119.413352118,116.4309809354,117.2210130368,18655567,0.0,1.0
NVDA,2017-02-08 00:00:00+00:00,118.61,119.31,116.38,118.4,11239487,117.1321344254,117.8234125141,114.9299199429,116.9247509988,11239487,0.0,1.0
NVDA,2017-02-09 00:00:00+00:00,116.38,119.06,115.6,118.86,21064178,114.9299199429,117.5765274824,114.1596386441,117.379019457,21064178,0.0,1.0
NVDA,2017-02-10 00:00:00+00:00,113.62,120.7,112.6,119.93,41277341,112.2043091932,119.1960932901,111.197018264,118.4356873926,41277341,0.0,1.0
NVDA,2017-02-13 00:00:00+00:00,108.38,113.98,108.2,113.39,29518071,107.0295989295,112.5598236389,106.8518417066,111.9771749641,29518071,0.0,1.0
NVDA,2017-02-14 00:00:00+00:00,108.78,110.15,106.29,107.99,21265787,107.4246149801,108.7775449537,104.9656400647,106.64445828,21265787,0.0,1.0
NVDA,2017-02-15 00:00:00+00:00,109.0,109.8,107.76,108.9,9325512,107.641873808,108.4319059093,106.4173240509,107.5431197953,9325512,0.0,1.0
NVDA,2017-02-16 00:00:00+00:00,107.25,109.44,105.66,109.39,16179386,105.9136785863,108.0763914637,104.3434897849,108.0270144574,16179386,0.0,1.0
NVDA,2017-02-17 00:00:00+00:00,107.23,107.41,104.79,106.7,14093465,105.8939277838,106.0716850066,103.4843298747,105.3705315166,14093465,0.0,1.0
NVDA,2017-02-21 00:00:00+00:00,111.07,111.23,108.22,108.23,13798783,109.6860818702,109.8440882905,106.8715925092,106.8814679104,13798783,0.0,1.0
NVDA,2017-02-22 00:00:00+00:00,110.76,111.8,109.99,111.42,10844256,109.5182000487,110.5465399552,108.7568330025,110.170800374,10844256,0.14,1.0
NVDA,2017-02-23 00:00:00+00:00,100.49,106.39,99.68,105.5,39822213,99.3633434714,105.1971948644,98.5624248903,104.3171732136,39822213,0.0,1.0
NVDA,2017-02-24 00:00:00+00:00,101.46,102.0,95.7,97.07,25747597,100.3224681919,100.8564139127,94.627047171,95.9816872402,25747597,0.0,1.0
NVDA,2017-02-27 00:00:00+00:00,104.41,105.02,101.56,102.2,17885019,103.2393938884,103.8425547952,100.4213470291,101.054171587,17885019,0.0,1.0
NVDA,2017-02-28 00:00:00+00:00,101.48,105.2,100.775,104.8,15633968,100.3422439594,104.0205367021,99.6451481573,103.6250213534,15633968,0.0,1.0
NVDA,2017-03-01 00:00:00+00:00,102.79,104.37,101.11,103.79,12620139,101.6375567263,103.1998423536,99.9763922618,102.626345098,12620139,0.0,1.0
NVDA,2017-03-02 00:00:00+00:00,99.0,102.84,98.89,102.27,18858278,97.8900487976,101.6869961449,97.7812820767,101.123386773,18858278,0.0,1.0
NVDA,2017-03-03 00:00:00+00:00,98.43,98.77,96.22,98.57,21636424,97.3264394257,97.6626274721,95.1412171243,97.4648697977,21636424,0.0,1.0
NVDA,2017-03-06 00:00:00+00:00,97.67,98.1,95.17,96.96,22089169,96.5749602632,97.0001392631,94.102989334,95.8729205193,22089169,0.0,1.0
NVDA,2017-03-07 00:00:00+00:00,98.74,99.53,97.15,97.67,15085007,97.6329638209,98.4141066346,96.0607903099,96.5749602632,15085007,0.0,1.0
NVDA,2017-03-08 00:00:00+00:00,98.56,101.3,98.47,100.7,15967822,97.454981914,100.1642620525,97.3659909606,99.5709890295,15967822,0.0,1.0
NVDA,2017-03-09 00:00:00+00:00,98.54,99.45,97.4,97.91,11951471,97.4352061466,98.3350035648,96.3079874029,96.8122694724,11951471,0.0,1.0
NVDA,2017-03-10 00:00:00+00:00,99.12,100.09,98.38,99.61,12493513,98.0087034022,98.9678281227,97.2770000071,98.4932097043,12493513,0.0,1.0
NVDA,2017-03-13 00:00:00+00:00,101.85,102.25,99.51,99.54,19353402,100.7080956569,101.1036110056,98.3943308671,98.4239945183,19353402,0.0,1.0
NVDA,2017-03-14 00:00:00+00:00,101.78,102.75,100.47,102.37,13050415,100.6388804709,101.5980051914,99.343567704,101.2222656102,13050415,0.0,1.0
NVDA,2017-03-15 00:00:00+00:00,102.55,102.99,100.32,102.25,15375852,101.4002475171,101.8353144006,99.1952494482,101.1036110056,15375852,0.0,1.0
NVDA,2017-03-16 00:00:00+00:00,103.81,103.83,102.41,102.98,13077495,102.6461208654,102.6658966329,101.261817145,101.8254265169,13077495,0.0,1.0
NVDA,2017-03-17 00:00:00+00:00,106.07,106.12,103.81,104.52,27992169,104.8807825854,104.930222004,102.6461208654,103.3481606093,27992169,0.0,1.0
NVDA,2017-03-20 00:00:00+00:00,109.45,109.61,106.13,106.78,18714152,108.2228872818,108.3810934212,104.9401098877,105.5828223293,18714152,0.0,1.0
NVDA,2017-03-21 00:00:00+00:00,105.91,109.96,105.585,108.75,22837103,104.722576446,108.7271693513,104.4012202252,107.5307354216,22837103,0.0,1.0
NVDA,2017-03-22 00:00:00+00:00,108.07,108.26,105.3,105.46,15419106,106.8583593288,107.0462291195,104.1194155392,104.2776216787,15419106,0.0,1.0
NVDA,2017-03-23 00:00:00+00:00,107.09,108.5572,106.7,107.75,13348542,105.8893467246,107.3400970235,105.5037192596,106.5419470499,13348542,0.0,1.0
NVDA,2017-03-24 00:00:00+00:00,107.47,109.29,106.42,108.97,10987546,106.2650863058,108.0646811423,105.2268585155,107.7482688634,10987546,0.0,1.0
NVDA,2017-03-27 00:00:00+00:00,108.25,108.405,103.575,105.58,12666100,107.0363412357,107.1896034333,102.4137555981,104.3962762833,12666100,0.0,1.0
NVDA,2017-03-28 00:00:00+00:00,107.69,108.89,107.27,108.3,10811109,106.4826197476,107.6691657936,106.0673286315,107.0857806543,10811109,0.0,1.0
NVDA,2017-03-29 00:00:00+00:00,107.34,108.49,107.25,107.99,8749791,106.1365438175,107.2736504449,106.047552864,106.7792562591,8749791,0.0,1.0
NVDA,2017-03-30 00:00:00+00:00,109.4,110.0,107.4,107.63,13138349,108.1734478632,108.7667208862,106.1958711198,106.4232924453,13138349,0.0,1.0
NVDA,2017-03-31 00:00:00+00:00,108.93,109.89,108.4021,109.01,11020165,107.7087173285,108.6579541653,107.1867359471,107.7878203982,11020165,0.0,1.0
NVDA,2017-04-03 00:00:00+00:00,108.38,109.65,107.42,108.95,11130813,107.1648837241,108.4206449561,106.2156468872,107.7284930959,11130813,0.0,1.0
NVDA,2017-04-04 00:00:00+00:00,100.78,104.42,100.34,103.4,31782004,99.6500920992,103.2492817721,99.2150252156,102.240717633,31782004,0.0,1.0
NVDA,2017-04-05 00:00:00+00:00,100.03,102.37,99.5,100.015,18676232,98.9085008204,101.2222656102,98.3844429834,98.8936689948,18676232,0.0,1.0
NVDA,2017-04-06 00:00:00+00:00,100.76,101.25,98.41,100.24,15878004,99.6303163318,100.1148226339,97.3066636583,99.1161463785,15878004,0.0,1.0
NVDA,2017-04-07 00:00:00+00:00,100.33,101.73,99.72,101.02,10628889,99.2051373319,100.5894410523,98.6019764252,99.8874013084,10628889,0.0,1.0
NVDA,2017-04-10 00:00:00+00:00,97.77,100.63,97.6,100.36,18908264,96.6738391004,99.5017738434,96.5057450772,99.2348009831,18908264,0.0,1.0
NVDA,2017-04-11 00:00:00+00:00,98.12,98.8999,96.35,96.55,15453747,97.0199150305,97.7910710816,95.2697596126,95.4675172869,15453747,0.0,1.0
NVDA,2017-04-12 00:00:00+00:00,97.31,98.7,97.1,98.12,10352296,96.2189964494,97.5934122861,96.0113508914,97.0199150305,10352296,0.0,1.0
NVDA,2017-04-13 00:00:00+00:00,95.49,97.21,95.49,96.33,12672345,94.4194016129,96.1201176122,94.4194016129,95.2499838452,12672345,0.0,1.0
NVDA,2017-04-17 00:00:00+00:00,99.23,99.24,95.8,96.01,12432305,98.1174701231,98.1273580068,94.7259260082,94.9335715662,12432305,0.0,1.0
NVDA,2017-04-18 00:00:00+00:00,99.29,99.54,97.6,98.65,9252944,98.1767974254,98.4239945183,96.5057450772,97.5439728675,9252944,0.0,1.0
NVDA,2017-04-19 00:00:00+00:00,99.68,100.98,99.41,100.0,9520659,98.5624248903,99.8478497735,98.29545203,98.8788371693,9520659,0.0,1.0
NVDA,2017-04-20 00:00:00+00:00,101.26,101.4464,99.41,100.27,10100358,100.1247105176,100.3090206701,98.29545203,99.1458100296,10100358,0.0,1.0
NVDA,2017-04-21 00:00:00+00:00,101.68,101.79,100.36,100.84,8547390,100.5400016337,100.6487683546,99.2348009831,99.7094194015,8547390,0.0,1.0
NVDA,2017-04-24 00:00:00+00:00,102.95,103.48,102.11,102.96,9286617,101.7957628658,102.3198207028,100.9651806335,101.8056507495,9286617,0.0,1.0
NVDA,2017-04-25 00:00:00+00:00,104.74,105.33,102.67,103.54,9670204,103.5656940511,104.1490791904,101.5189021217,102.3791480051,9670204,0.0,1.0
NVDA,2017-04-26 00:00:00+00:00,104.02,105.39,103.94,105.29,8017754,102.8537664235,104.2084064927,102.7746633537,104.1095276555,8017754,0.0,1.0
NVDA,2017-04-27 00:00:00+00:00,105.64,105.98,103.59,104.32,7887565,104.4556035856,104.791791632,102.4285874236,103.150402935,7887565,0.0,1.0
NVDA,2017-04-28 00:00:00+00:00,104.3,105.64,104.07,105.36,8603278,103.1306271675,104.4556035856,102.9032058421,104.1787428415,8603278,0.0,1.0
NVDA,2017-05-01 00:00:00+00:00,106.64,106.85,104.45,104.74,7558886,105.4443919573,105.6520375154,103.2789454233,103.5656940511,7558886,0.0,1.0
NVDA,2017-05-02 00:00:00+00:00,103.48,105.5955,102.56,105.55,15545050,102.3198207028,104.4116025031,101.4101354008,104.3666126322,15545050,0.0,1.0
NVDA,2017-05-03 00:00:00+00:00,104.25,104.64,102.6,103.2,8355157,103.081187749,103.4668152139,101.4496869357,102.0429599587,8355157,0.0,1.0
NVDA,2017-05-04 00:00:00+00:00,103.85,104.95,103.53,104.5,5211879,102.6856724003,103.7733396091,102.3692601213,103.3283848419,5211879,0.0,1.0
NVDA,2017-05-05 00:00:00+00:00,103.86,104.15,102.75,103.38,5684394,102.695560284,102.9823089118,101.5980051914,102.2209418656,5684394,0.0,1.0
NVDA,2017-05-08 00:00:00+00:00,102.77,104.4,102.31,104.34,9040663,101.6177809589,103.2295060047,101.1629383079,103.1701787024,9040663,0.0,1.0
NVDA,2017-05-09 00:00:00+00:00,102.94,104.93,102.66,103.0,13796401,101.785874982,103.7535638417,101.509014238,101.8452022843,13796401,0.0,1.0
NVDA,2017-05-10 00:00:00+00:00,121.29,121.82,114.02,114.29,53227434,119.9301416026,120.4541994396,112.7416501404,113.0086230008,53227434,0.0,1.0
NVDA,2017-05-11 00:00:00+00:00,126.5,130.43,119.91,120.05,48167998,125.0817290191,128.9676673199,118.5656136497,118.7040440217,48167998,0.0,1.0
NVDA,2017-05-12 00:00:00+00:00,127.89,129.6,125.78,126.63,23993187,126.4561448558,128.1469729714,124.3698013915,125.2102715074,23993187,0.0,1.0
NVDA,2017-05-15 00:00:00+00:00,134.31,134.41,129.38,129.56,26919505,132.804166202,132.9030450392,127.9294395296,128.1074214365,26919505,0.0,1.0
NVDA,2017-05-16 00:00:00+00:00,136.81,137.44,133.3635,136.38,27909305,135.2761371313,135.8990738054,131.8682780082,134.8509581314,27909305,0.0,1.0
NVDA,2017-05-17 00:00:00+00:00,127.72,134.86,127.55,134.1,31444976,126.2880508326,133.3479998065,126.1199568094,132.596520644,31444976,0.0,1.0
NVDA,2017-05-18 00:00:00+00:00,133.07,133.43,127.05,129.5,28661989,131.5780686211,131.934032435,125.6255626236,128.0480941342,28661989,0.0,1.0
NVDA,2017-05-19 00:00:00+00:00,136.0,138.22,135.22,137.025,25222948,134.6136489222,136.8110187796,133.8416000534,135.6282003204,25222948,0.14,1.0
NVDA,2017-05-22 00:00:00+00:00,138.9,139.48,137.33,137.77,20786477,137.4840870243,138.0581746447,135.9300912242,136.3656059707,20786477,0.0,1.0
NVDA,2017-05-23 00:00:00+00:00,137.03,139.79,135.71,139.7,16911578,135.6331493516,138.3650145797,134.326605112,138.2759320179,16911578,0.0,1.0
NVDA,2017-05-24 00:00:00+00:00,138.57,141.07,138.08,140.96,20376569,137.1574509644,139.6319665696,136.6724459058,139.5230878829,20376569,0.0,1.0
NVDA,2017-05-25 00:00:00+00:00,138.26,140.03,136.44,140.0,15064741,136.8506110293,138.6025680778,135.0491636688,138.5728738905,15064741,0.0,1.0
NVDA,2017-05-26 00:00:00+00:00,141.84,145.28,137.11,137.93,19300323,140.394117376,143.7990508487,135.7123338509,136.5239749694,19300323,0.0,1.0
NVDA,2017-05-30 00:00:00+00:00,144.87,146.2911,143.05,143.7,24580778,143.3932302894,144.7998439401,141.5917829289,142.2351569862,24580778,0.0,1.0
NVDA,2017-05-31 00:00:00+00:00,144.35,147.0,142.05,146.69,21643194,142.8785310436,145.5015175851,140.6019766868,145.19467765,21643194,0.0,1.0
NVDA,2017-06-01 00:00:00+00:00,144.36,145.03,142.52,144.99,12462061,142.888429106,143.5515992882,141.0671856206,143.5120070385,12462061,0.0,1.0
NVDA,2017-06-02 00:00:00+00:00,143.64,145.3,143.4,144.24,12140804,142.1757686117,143.8188469735,141.9382151136,142.7696523569,12140804,0.0,1.0
NVDA,2017-06-05 00:00:00+00:00,148.01,148.53,142.51,142.98,20311623,146.5012218896,147.0159211354,141.0572875582,141.5224964919,20311623,0.0,1.0
NVDA,2017-06-06 00:00:00+00:00,147.34,149.69,146.8,147.82,18743334,145.8380517074,148.1640963763,145.3035563367,146.3131587036,18743334,0.0,1.0
NVDA,2017-06-07 00:00:00+00:00,149.12,149.88,147.7,148.33,15057318,147.5999068183,148.3521595622,146.1943819545,146.817959887,15057318,0.0,1.0
NVDA,2017-06-08 00:00:00+00:00,159.94,160.0,151.79,153.46,28475455,158.3096103575,158.368998732,150.2426894846,151.8956659089,28475455,0.0,1.0
NVDA,2017-06-09 00:00:00+00:00,149.6,168.5,142.75,164.74,923232,148.0750138145,166.7823517897,141.2948410562,163.0606803195,923232,0.0,1.0
NVDA,2017-06-12 00:00:00+00:00,149.97,151.7,142.11,145.88,41793262,148.441242124,150.1536069228,140.6613650613,144.3929345939,41793262,0.0,1.0
NVDA,2017-06-13 00:00:00+00:00,151.4,154.77,145.65,154.4,41488612,149.8566650502,153.192312086,144.1652791583,152.8260837764,41488612,0.0,1.0
NVDA,2017-06-14 00:00:00+00:00,151.72,154.06,148.5,151.52,29431459,150.1734030477,152.4895496541,146.9862269482,149.9754417993,29431459,0.0,1.0
NVDA,2017-06-15 00:00:00+00:00,152.37,153.6,146.5,146.96,23883179,150.816777105,152.0342387828,145.006614464,145.4619253354,23883179,0.0,1.0
NVDA,2017-06-16 00:00:00+00:00,151.62,154.7,150.24,152.76,22554327,150.0744224235,153.123025649,148.7084898094,151.2028015394,22554327,0.0,1.0
NVDA,2017-06-19 00:00:00+00:00,157.32,157.53,153.26,153.41,19260255,155.7163180033,155.9241773141,151.6977046605,151.8461755968,19260255,0.0,1.0
NVDA,2017-06-20 00:00:00+00:00,157.09,161.74,156.92,159.03,27169647,155.4886625676,160.0912615933,155.3203955065,157.4088866772,27169647,0.0,1.0
NVDA,2017-06-21 00:00:00+00:00,159.47,159.62,155.7,158.21,16945632,157.8444014237,157.9928723601,154.1128318911,156.5972455587,16945632,0.0,1.0
NVDA,2017-06-22 00:00:00+00:00,158.37,160.34,157.4,159.8,11596308,156.7556145575,158.7055328544,155.7955025027,158.1710374836,11596308,0.0,1.0
NVDA,2017-06-23 00:00:00+00:00,153.83,159.32,153.22,158.68,24565502,152.2618942184,157.6959304874,151.6581124108,157.0624544925,24565502,0.0,1.0
NVDA,2017-06-26 00:00:00+00:00,152.15,156.6,148.33,155.16,26418557,150.5990197318,155.003657509,146.817959887,153.5783365204,26418557,0.0,1.0
NVDA,2017-06-27 00:00:00+00:00,146.58,151.79,146.35,151.44,24850612,145.0857989634,150.2426894846,144.8581435277,149.8962572999,24850612,0.0,1.0
NVDA,2017-06-28 00:00:00+00:00,151.75,151.94,145.75,149.32,24660291,150.2030972349,150.3911604209,144.2642597825,147.7978680667,24660291,0.0,1.0
NVDA,2017-06-29 00:00:00+00:00,146.68,150.72,144.08,150.6,26334702,145.1847795876,149.1835968056,142.6112833582,149.0648200565,26334702,0.0,1.0
NVDA,2017-06-30 00:00:00+00:00,144.56,147.93,143.5,147.38,17992137,143.0863903544,146.4220373902,142.0371957378,145.8776439571,17992137,0.0,1.0
NVDA,2017-07-03 00:00:00+00:00,139.33,145.6537,138.58,145.05,17722284,137.9097037084,144.1689414414,137.1673490268,143.571395413,17722284,0.0,1.0
NVDA,2017-07-05 00:00:00+00:00,143.05,144.22,141.13,141.9,20226442,141.5917829289,142.7498562321,139.6913549441,140.4535057505,20226442,0.0,1.0
NVDA,2017-07-06 00:00:00+00:00,143.48,145.3799,139.76,141.87,18383056,142.017399613,143.8979324923,138.3353203924,140.4238115632,18383056,0.0,1.0
NVDA,2017-07-07 00:00:00+00:00,146.76,147.5,144.85,145.78,16258515,145.263964087,145.9964207061,143.3734341646,144.2939539697,16258515,0.0,1.0
NVDA,2017-07-10 00:00:00+00:00,153.7,154.0,148.6842,149.74,23720137,152.133219407,152.4301612796,147.168549258,148.2135866884,23720137,0.0,1.0
NVDA,2017-07-11 00:00:00+00:00,155.88,156.19,152.15,153.85,18744156,154.2909970147,154.5978369497,150.5990197318,152.2816903433,18744156,0.0,1.0
NVDA,2017-07-12 00:00:00+00:00,162.51,163.0,156.56,158.3,28283476,160.8534123997,161.3384174583,154.9640652593,156.6863281205,28283476,0.0,1.0
NVDA,2017-07-13 00:00:00+00:00,160.63,166.3,158.75,163.0,34123997,158.9925766646,164.6047780571,157.1317409295,161.3384174583,34123997,0.0,1.0
NVDA,2017-07-14 00:00:00+00:00,164.95,165.01,161.01,161.29,23349534,163.2685396303,163.3279280048,159.3687030365,159.6458487843,23349534,0.0,1.0
NVDA,2017-07-17 00:00:00+00:00,164.25,167.5,161.75,166.33,22936328,162.5756752609,165.7925455476,160.1011596557,164.6344722444,22936328,0.0,1.0
NVDA,2017-07-18 00:00:00+00:00,165.96,166.55,161.3,161.78,19123179,164.2682439348,164.8522296176,159.6557468467,160.1308538429,19123179,0.0,1.0
NVDA,2017-07-19 00:00:00+00:00,165.1,167.4,164.61,166.33,17014089,163.4170105666,165.6935649234,162.932005508,164.6344722444,17014089,0.0,1.0
NVDA,2017-07-20 00:00:00+00:00,167.5,167.51,163.9121,165.93,17258237,165.7925455476,165.80244361,162.2412197317,164.2385497476,17258237,0.0,1.0
NVDA,2017-07-21 00:00:00+00:00,168.1,169.3,166.09,166.67,15886110,166.3864292929,167.5741967833,164.3969187463,164.9710063667,15886110,0.0,1.0
NVDA,2017-07-24 00:00:00+00:00,166.15,168.78,165.72,168.39,15868676,164.4563071208,167.0594975375,164.0306904367,166.6734731031,15868676,0.0,1.0
NVDA,2017-07-25 00:00:00+00:00,165.35,165.93,163.581,165.22,12002860,163.6644621272,164.2385497476,161.9134948849,163.5357873157,12002860,0.0,1.0
NVDA,2017-07-26 00:00:00+00:00,167.26,169.927,165.85,167.68,15755026,165.5549920495,168.1948052971,164.1593652482,165.9707106712,15755026,0.0,1.0
NVDA,2017-07-27 00:00:00+00:00,161.74,168.74,157.56,168.27,18888931,160.0912615933,167.0199052878,155.9538715014,166.554696354,18888931,0.0,1.0
NVDA,2017-07-28 00:00:00+00:00,164.39,165.38,159.28,160.29,12776296,162.7142481348,163.6941563144,157.6563382378,158.6560425423,12776296,0.0,1.0
NVDA,2017-07-31 00:00:00+00:00,162.51,166.4,160.62,164.94,13800261,160.8534123997,164.7037586813,158.9826786021,163.2586415679,13800261,0.0,1.0
NVDA,2017-08-01 00:00:00+00:00,164.49,164.56,161.0,162.125,10606575,162.813228759,162.8825151959,159.3588049741,160.4723369965,10606575,0.0,1.0
NVDA,2017-08-02 00:00:00+00:00,164.39,165.91,161.27,165.75,11565556,162.7142481348,164.2187536227,159.6260526595,164.060384624,11565556,0.0,1.0
NVDA,2017-08-03 00:00:00+00:00,166.48,166.63,163.68,164.37,10926536,164.7829431807,164.931414117,162.0114857029,162.6944520099,10926536,0.0,1.0
